id,title,price_text,price_value,currency,location,date_posted,condition,category,seller_type,url,image_url,search_query,page_number,item_number,scraped_at,source
iphone 13_1_34,Apple iPhone 13 128 GB White,"ETB 68,000",68000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-128-gb-white-yStN4MxkfisW6Lx0cArre2bc.html?page=1&pos=4&cur_pos=4&ads_per_page=21&ads_count=2262&lid=LsuG2ysAb_X_UIpb&indexPosition=3,https://pictures-ethiopia.jijistatic.com/10028249_MzAwLTQwMC1jZTY4MTliZTBh.webp,iphone 13,1,34,2026-01-09T14:53:28.206387,Jiji Ethiopia
iphone 13_1_35,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/10028249_MzAwLTQwMC1jZTY4MTliZTBh.webp,iphone 13,1,35,2026-01-09T14:53:28.208384,Jiji Ethiopia
iphone 13_1_36,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/10028249_MzAwLTQwMC1jZTY4MTliZTBh.webp,iphone 13,1,36,2026-01-09T14:53:28.209381,Jiji Ethiopia
iphone 13_1_37,Apple iPhone 13 128 GB White,"ETB 68,000",68000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,1,37,2026-01-09T14:53:28.211376,Jiji Ethiopia
iphone 13_1_38,Apple iPhone 13 128 GB White,"ETB 68,000",68000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,1,38,2026-01-09T14:53:28.214367,Jiji Ethiopia
iphone 13_1_39,Apple iPhone 13 128 GB White,"ETB 68,000",68000.0,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,1,39,2026-01-09T14:53:28.215365,Jiji Ethiopia
iphone 13_1_40,No Title,"ETB 68,000",68000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,1,40,2026-01-09T14:53:28.216362,Jiji Ethiopia
iphone 13_2_1,Apple iPhone 13 Pro Max 256 GB Gold,"ETB 87,000",87000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-gold-oJZNHe79Aw60wLKBni774Rep.html?page=2&pos=1&cur_pos=1&ads_per_page=20&ads_count=2262&lid=w2SYei7oEdekqW5M&indexPosition=0,https://pictures-ethiopia.jijistatic.com/9269585_MzAwLTQwMC0xNmIwMDYzNWM0LTE.webp,iphone 13,2,1,2026-01-09T14:53:34.153522,Jiji Ethiopia
iphone 13_2_2,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,2,2026-01-09T14:53:34.155517,Jiji Ethiopia
iphone 13_2_3,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,3,2026-01-09T14:53:34.158021,Jiji Ethiopia
iphone 13_2_4,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,4,2026-01-09T14:53:34.160745,Jiji Ethiopia
iphone 13_2_5,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,5,2026-01-09T14:53:34.161746,Jiji Ethiopia
iphone 13_2_6,Apple iPhone 13 Pro Max 256 GB Gold,"ETB 87,000",87000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-gold-oJZNHe79Aw60wLKBni774Rep.html?page=2&pos=1&cur_pos=1&ads_per_page=20&ads_count=2262&lid=w2SYei7oEdekqW5M&indexPosition=0,https://pictures-ethiopia.jijistatic.com/9269585_MzAwLTQwMC0xNmIwMDYzNWM0LTE.webp,iphone 13,2,6,2026-01-09T14:53:34.227561,Jiji Ethiopia
iphone 13_2_7,Apple iPhone 13 Pro Max 256 GB Gold,"ETB 87,000",87000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-gold-oJZNHe79Aw60wLKBni774Rep.html?page=2&pos=1&cur_pos=1&ads_per_page=20&ads_count=2262&lid=w2SYei7oEdekqW5M&indexPosition=0,https://pictures-ethiopia.jijistatic.com/9269585_MzAwLTQwMC0xNmIwMDYzNWM0LTE.webp,iphone 13,2,7,2026-01-09T14:53:34.285034,Jiji Ethiopia
iphone 13_2_8,Apple iPhone 13 Pro Max 256 GB Gold,"ETB 87,000",87000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-gold-oJZNHe79Aw60wLKBni774Rep.html?page=2&pos=1&cur_pos=1&ads_per_page=20&ads_count=2262&lid=w2SYei7oEdekqW5M&indexPosition=0,https://pictures-ethiopia.jijistatic.com/9269585_MzAwLTQwMC0xNmIwMDYzNWM0LTE.webp,iphone 13,2,8,2026-01-09T14:53:34.290028,Jiji Ethiopia
iphone 13_2_9,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/9269585_MzAwLTQwMC0xNmIwMDYzNWM0LTE.webp,iphone 13,2,9,2026-01-09T14:53:34.291025,Jiji Ethiopia
iphone 13_2_10,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/9269585_MzAwLTQwMC0xNmIwMDYzNWM0LTE.webp,iphone 13,2,10,2026-01-09T14:53:34.292023,Jiji Ethiopia
iphone 13_2_11,Apple iPhone 13 Pro Max 256 GB Gold,"ETB 87,000",87000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/premium.svg,iphone 13,2,11,2026-01-09T14:53:34.295013,Jiji Ethiopia
iphone 13_2_12,Apple iPhone 13 Pro Max 256 GB Gold,"ETB 87,000",87000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/premium.svg,iphone 13,2,12,2026-01-09T14:53:34.298009,Jiji Ethiopia
iphone 13_2_13,Apple iPhone 13 Pro Max 256 GB Gold,"ETB 87,000",87000.0,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,2,13,2026-01-09T14:53:34.299004,Jiji Ethiopia
iphone 13_2_14,No Title,"ETB 87,000",87000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,14,2026-01-09T14:53:34.300000,Jiji Ethiopia
iphone 13_2_15,No Title,"ETB 87,000",87000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,15,2026-01-09T14:53:34.300997,Jiji Ethiopia
iphone 13_2_16,No Title,"ETB 87,000",87000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,16,2026-01-09T14:53:34.300997,Jiji Ethiopia
iphone 13_2_17,No Title,"ETB 87,000",87000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,17,2026-01-09T14:53:34.301991,Jiji Ethiopia
iphone 13_2_18,Apple iPhone 13 Pro Max 256 GB Gold,Price not listed,,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,2,18,2026-01-09T14:53:34.303965,Jiji Ethiopia
iphone 13_2_19,Apple iPhone 13 Pro Max 256 GB Gold,Price not listed,,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,2,19,2026-01-09T14:53:34.304953,Jiji Ethiopia
iphone 13_2_20,Apple iPhone 13 Pro Max 256 GB Gold,Price not listed,,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,2,20,2026-01-09T14:53:34.304953,Jiji Ethiopia
iphone 13_2_21,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/premium.svg,iphone 13,2,21,2026-01-09T14:53:34.306948,Jiji Ethiopia
iphone 13_2_22,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,22,2026-01-09T14:53:34.307945,Jiji Ethiopia
iphone 13_2_23,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,23,2026-01-09T14:53:34.307945,Jiji Ethiopia
iphone 13_2_24,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,24,2026-01-09T14:53:34.308942,Jiji Ethiopia
iphone 13_2_25,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,25,2026-01-09T14:53:34.309940,Jiji Ethiopia
iphone 13_2_26,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,26,2026-01-09T14:53:34.310937,Jiji Ethiopia
iphone 13_2_27,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/premium.svg,iphone 13,2,27,2026-01-09T14:53:34.311934,Jiji Ethiopia
iphone 13_2_28,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone 13,2,28,2026-01-09T14:53:34.312932,Jiji Ethiopia
iphone 13_2_29,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone 13,2,29,2026-01-09T14:53:34.313929,Jiji Ethiopia
iphone 13_2_30,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone 13,2,30,2026-01-09T14:53:34.313929,Jiji Ethiopia
iphone 13_2_31,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/premium.svg,iphone 13,2,31,2026-01-09T14:53:34.314926,Jiji Ethiopia
iphone 13_2_32,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/premium.svg,iphone 13,2,32,2026-01-09T14:53:34.315924,Jiji Ethiopia
iphone 13_2_33,Apple iPhone 13 Pro Max 256 GB Green,"ETB 95,000",95000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-green-pf4p2LPoMwwGVMVaOI16EyxC.html?page=2&pos=4&cur_pos=4&ads_per_page=20&ads_count=2262&lid=w2SYei7oEdekqW5M&indexPosition=3,https://pictures-ethiopia.jijistatic.com/7228029_MzAwLTQwMC1iN2QzMjg1ZmI0.webp,iphone 13,2,33,2026-01-09T14:53:34.319913,Jiji Ethiopia
iphone 13_2_34,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/7228029_MzAwLTQwMC1iN2QzMjg1ZmI0.webp,iphone 13,2,34,2026-01-09T14:53:34.321907,Jiji Ethiopia
iphone 13_2_35,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/7228029_MzAwLTQwMC1iN2QzMjg1ZmI0.webp,iphone 13,2,35,2026-01-09T14:53:34.322905,Jiji Ethiopia
iphone 13_2_36,Apple iPhone 13 Pro Max 256 GB Green,"ETB 95,000",95000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/premium.svg,iphone 13,2,36,2026-01-09T14:53:34.324900,Jiji Ethiopia
iphone 13_2_37,Apple iPhone 13 Pro Max 256 GB Green,"ETB 95,000",95000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/premium.svg,iphone 13,2,37,2026-01-09T14:53:34.327891,Jiji Ethiopia
iphone 13_2_38,Apple iPhone 13 Pro Max 256 GB Green,"ETB 95,000",95000.0,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,2,38,2026-01-09T14:53:34.328889,Jiji Ethiopia
iphone 13_2_39,No Title,"ETB 95,000",95000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,39,2026-01-09T14:53:34.329886,Jiji Ethiopia
iphone 13_2_40,No Title,"ETB 95,000",95000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,2,40,2026-01-09T14:53:34.330884,Jiji Ethiopia
iphone 13_3_1,Apple iPhone 13 Pro Max 256 GB Green,"ETB 89,000",89000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-green-drAePVvIYATJ13RrXfB3mr7w.html?page=3&pos=1&cur_pos=1&ads_per_page=20&ads_count=2262&lid=CdwDPEkcKoLP5kf_&indexPosition=0,https://pictures-ethiopia.jijistatic.com/4004159_MzAwLTQwMC0zZTA1NTFhN2Rm.webp,iphone 13,3,1,2026-01-09T14:53:41.233448,Jiji Ethiopia
iphone 13_3_2,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,2,2026-01-09T14:53:41.235444,Jiji Ethiopia
iphone 13_3_3,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,3,2026-01-09T14:53:41.238434,Jiji Ethiopia
iphone 13_3_4,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,4,2026-01-09T14:53:41.241682,Jiji Ethiopia
iphone 13_3_5,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,5,2026-01-09T14:53:41.243701,Jiji Ethiopia
iphone 13_3_6,Apple iPhone 13 Pro Max 256 GB Green,"ETB 89,000",89000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-green-drAePVvIYATJ13RrXfB3mr7w.html?page=3&pos=1&cur_pos=1&ads_per_page=20&ads_count=2262&lid=CdwDPEkcKoLP5kf_&indexPosition=0,https://pictures-ethiopia.jijistatic.com/4004159_MzAwLTQwMC0zZTA1NTFhN2Rm.webp,iphone 13,3,6,2026-01-09T14:53:41.310806,Jiji Ethiopia
iphone 13_3_7,Apple iPhone 13 Pro Max 256 GB Green,"ETB 89,000",89000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-green-drAePVvIYATJ13RrXfB3mr7w.html?page=3&pos=1&cur_pos=1&ads_per_page=20&ads_count=2262&lid=CdwDPEkcKoLP5kf_&indexPosition=0,https://pictures-ethiopia.jijistatic.com/4004159_MzAwLTQwMC0zZTA1NTFhN2Rm.webp,iphone 13,3,7,2026-01-09T14:53:41.405167,Jiji Ethiopia
iphone 13_3_8,Apple iPhone 13 Pro Max 256 GB Green,"ETB 89,000",89000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-256-gb-green-drAePVvIYATJ13RrXfB3mr7w.html?page=3&pos=1&cur_pos=1&ads_per_page=20&ads_count=2262&lid=CdwDPEkcKoLP5kf_&indexPosition=0,https://pictures-ethiopia.jijistatic.com/4004159_MzAwLTQwMC0zZTA1NTFhN2Rm.webp,iphone 13,3,8,2026-01-09T14:53:41.409122,Jiji Ethiopia
iphone 13_3_9,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/4004159_MzAwLTQwMC0zZTA1NTFhN2Rm.webp,iphone 13,3,9,2026-01-09T14:53:41.411117,Jiji Ethiopia
iphone 13_3_10,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/4004159_MzAwLTQwMC0zZTA1NTFhN2Rm.webp,iphone 13,3,10,2026-01-09T14:53:41.411117,Jiji Ethiopia
iphone 13_3_11,Apple iPhone 13 Pro Max 256 GB Green,"ETB 89,000",89000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,11,2026-01-09T14:53:41.414109,Jiji Ethiopia
iphone 13_3_12,Apple iPhone 13 Pro Max 256 GB Green,"ETB 89,000",89000.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,12,2026-01-09T14:53:41.416104,Jiji Ethiopia
iphone 13_3_13,Apple iPhone 13 Pro Max 256 GB Green,"ETB 89,000",89000.0,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,13,2026-01-09T14:53:41.417101,Jiji Ethiopia
iphone 13_3_14,No Title,"ETB 89,000",89000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,14,2026-01-09T14:53:41.418099,Jiji Ethiopia
iphone 13_3_15,No Title,"ETB 89,000",89000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,15,2026-01-09T14:53:41.419096,Jiji Ethiopia
iphone 13_3_16,No Title,"ETB 89,000",89000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,16,2026-01-09T14:53:41.420093,Jiji Ethiopia
iphone 13_3_17,No Title,"ETB 89,000",89000.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,17,2026-01-09T14:53:41.420093,Jiji Ethiopia
iphone 13_3_18,Apple iPhone 13 Pro Max 256 GB Green,Price not listed,,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,18,2026-01-09T14:53:41.422088,Jiji Ethiopia
iphone 13_3_19,Apple iPhone 13 Pro Max 256 GB Green,Price not listed,,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,19,2026-01-09T14:53:41.423119,Jiji Ethiopia
iphone 13_3_20,Apple iPhone 13 Pro Max 256 GB Green,Price not listed,,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone 13,3,20,2026-01-09T14:53:41.424110,Jiji Ethiopia
iphone 13_3_21,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone 13,3,21,2026-01-09T14:53:41.426105,Jiji Ethiopia
iphone 13_3_22,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,22,2026-01-09T14:53:41.426105,Jiji Ethiopia
iphone 13_3_23,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,23,2026-01-09T14:53:41.427102,Jiji Ethiopia
iphone 13_3_24,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,24,2026-01-09T14:53:41.428099,Jiji Ethiopia
iphone 13_3_25,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone 13,3,25,2026-01-09T14:53:41.428099,Jiji Ethiopia
