id,title,price_text,price_value,currency,location,date_posted,condition,category,seller_type,url,image_url,search_query,page_number,item_number,scraped_at,source
iphone13pro_3_29,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone13pro,3,29,2026-01-01T14:44:33.527044,Jiji Ethiopia
iphone13pro_3_30,No Title,Price not listed,,ETB,"Addis Ababa, Bole",Recently,Unknown,Other,Unknown,,,iphone13pro,3,30,2026-01-01T14:44:33.528042,Jiji Ethiopia
iphone13pro_3_31,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/ps-vip-icon.svg,iphone13pro,3,31,2026-01-01T14:44:33.529039,Jiji Ethiopia
iphone13pro_3_32,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/ps-vip-icon.svg,iphone13pro,3,32,2026-01-01T14:44:33.529039,Jiji Ethiopia
iphone13pro_3_33,Apple iPhone 13 Pro Max 512 GB Blue,"ETB 94,999",94999.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,https://jiji.com.et/bole/mobile-phones/apple-iphone-13-pro-max-512-gb-blue-hVuG6JeDazTGDeAzkDqNiHHs.html?page=3&pos=4&cur_pos=4&ads_per_page=20&ads_count=1397&lid=RqbV7bDo2rUgoQwj&indexPosition=3,https://pictures-ethiopia.jijistatic.com/5113115_MzAwLTM0MC03MGY3NzRlMWEx.webp,iphone13pro,3,33,2026-01-01T14:44:33.534025,Jiji Ethiopia
iphone13pro_3_34,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/5113115_MzAwLTM0MC03MGY3NzRlMWEx.webp,iphone13pro,3,34,2026-01-01T14:44:33.536020,Jiji Ethiopia
iphone13pro_3_35,No Title,Price not listed,,ETB,Location not specified,Recently,Unknown,Other,Unknown,,https://pictures-ethiopia.jijistatic.com/5113115_MzAwLTM0MC03MGY3NzRlMWEx.webp,iphone13pro,3,35,2026-01-01T14:44:33.537018,Jiji Ethiopia
iphone13pro_3_36,Apple iPhone 13 Pro Max 512 GB Blue,"ETB 94,999",94999.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/ps-vip-icon.svg,iphone13pro,3,36,2026-01-01T14:44:33.539012,Jiji Ethiopia
iphone13pro_3_37,Apple iPhone 13 Pro Max 512 GB Blue,"ETB 94,999",94999.0,ETB,"Addis Ababa, Bole",Recently,Unknown,Mobile Phones,Unknown,,https://assets.jijistatic.com/static/img/premium-landing/ps-vip-icon.svg,iphone13pro,3,37,2026-01-01T14:44:33.542004,Jiji Ethiopia
iphone13pro_3_38,Apple iPhone 13 Pro Max 512 GB Blue,"ETB 94,999",94999.0,ETB,Location not specified,Recently,Unknown,Mobile Phones,Unknown,,,iphone13pro,3,38,2026-01-01T14:44:33.543998,Jiji Ethiopia
iphone13pro_3_39,No Title,"ETB 94,999",94999.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone13pro,3,39,2026-01-01T14:44:33.544996,Jiji Ethiopia
iphone13pro_3_40,No Title,"ETB 94,999",94999.0,ETB,Location not specified,Recently,Unknown,Other,Unknown,,,iphone13pro,3,40,2026-01-01T14:44:33.544996,Jiji Ethiopia
